x y z u_s_num u_c_num u_s_exact u_c_exact err_s err_c
0.0833333 0 0.25 0 0.683013 0 0.683013 0 -1.11022e-16
0.125 0 0.25 0 0.653281 0 0.653281 0 -1.11022e-16
0.166667 0 0.25 0 0.612372 0 0.612372 0 -1.11022e-16
0.208333 0 0.25 0 0.560986 0 0.560986 0 -1.11022e-16
0.25 0 0.25 0 0.5 0 0.5 0 -1.11022e-16
0.291667 0 0.25 0 0.430459 0 0.430459 0 -5.55112e-17
0.333333 0 0.25 0 0.353553 0 0.353553 0 -5.55112e-17
0.375 0 0.25 0 0.270598 0 0.270598 0 -5.55112e-17
0.416667 0 0.25 0 0.183013 0 0.183013 0 -2.77556e-17
0.458333 0 0.25 0 0.092296 0 0.092296 0 -1.38778e-17
0.5 0 0.25 0 4.32978e-17 0 4.32978e-17 0 -6.16298e-33
0.541667 0 0.25 0 -0.092296 0 -0.092296 0 1.38778e-17
0.583333 0 0.25 0 -0.183013 0 -0.183013 0 2.77556e-17
0.625 0 0.25 0 -0.270598 0 -0.270598 0 5.55112e-17
0.666667 0 0.25 0 -0.353553 0 -0.353553 0 5.55112e-17
0.708333 0 0.25 0 -0.430459 0 -0.430459 0 5.55112e-17
0.75 0 0.25 0 -0.5 0 -0.5 0 5.55112e-17
0.791667 0 0.25 0 -0.560986 0 -0.560986 0 1.11022e-16
0.833333 0 0.25 0 -0.612372 0 -0.612372 0 1.11022e-16
0.875 0 0.25 0 -0.653281 0 -0.653281 0 1.11022e-16
0.916667 0 0.25 0 -0.683013 0 -0.683013 0 1.11022e-16
0.958333 0 0.25 0 -0.701057 0 -0.701057 0 1.11022e-16
1 0 0.25 0 -0.707107 0 -0.707107 0 1.11022e-16
0 0.0416667 0.25 0 0.701057 0 0.701057 0 -1.11022e-16
0.0416667 0.0416667 0.25 0.0130557 0.699046 0.012047 0.69506 0.00100867 0.0039859
0.0833333 0.0416667 0.25 0.0259222 0.682461 0.023888 0.677169 0.00203422 0.00529175
0.125 0.0416667 0.25 0.0380925 0.653124 0.0353201 0.647693 0.00277239 0.00543146
0.166667 0.0416667 0.25 0.0493508 0.612121 0.046148 0.607134 0.00320281 0.00498769
0.208333 0.0416667 0.25 0.0595619 0.560427 0.0561862 0.556186 0.00337568 0.00424066
0.25 0.0416667 0.25 0.0686143 0.499057 0.0652631 0.495722 0.00335118 0.0033342
0.291667 0.0416667 0.25 0.0764039 0.429121 0.0732233 0.426777 0.00318058 0.00234426
0.333333 0.0416667 0.25 0.0828333 0.351842 0.0799306 0.350529 0.00290266 0.00131301
0.375 0.0416667 0.25 0.0878157 0.26855 0.0852703 0.268283 0.00254537 0.000266477
0.416667 0.0416667 0.25 0.0912799 0.18067 0.089151 0.181447 0.00212887 -0.000776504
0.458333 0.0416667 0.25 0.0931747 0.0897063 0.0915064 0.0915064 0.00166835 -0.0018001
0.5 0.0416667 0.25 0.0934722 -0.00278974 0.092296 4.29274e-17 0.00117629 -0.00278974
0.541667 0.0416667 0.25 0.0921704 -0.095238 0.0915064 -0.0915064 0.000664095 -0.00373164
0.583333 0.0416667 0.25 0.0892946 -0.18606 0.089151 -0.181447 0.000143543 -0.00461285
0.625 0.0416667 0.25 0.0848985 -0.273704 0.0852703 -0.268283 -0.000371877 -0.00542124
0.666667 0.0416667 0.25 0.0790654 -0.356674 0.0799306 -0.350529 -0.000865273 -0.00614497
0.708333 0.0416667 0.25 0.0719091 -0.433547 0.0732233 -0.426777 -0.00131416 -0.00677075
0.75 0.0416667 0.25 0.0635754 -0.503002 0.0652631 -0.495722 -0.00168766 -0.00727948
0.791667 0.0416667 0.25 0.0542427 -0.563823 0.0561862 -0.556186 -0.00194353 -0.00763723
0.833333 0.0416667 0.25 0.0441215 -0.614911 0.046148 -0.607134 -0.00202652 -0.00777743
0.875 0.0416667 0.25 0.033448 -0.655259 0.0353201 -0.647693 -0.0018721 -0.00756663
0.916667 0.0416667 0.25 0.0224626 -0.683905 0.023888 -0.677169 -0.00142533 -0.00673582
0.958333 0.0416667 0.25 0.0113454 -0.699774 0.012047 -0.69506 -0.000701595 -0.00471416
1 0.0416667 0.25 1.1303e-17 -0.701057 1.1303e-17 -0.701057 -1.54074e-33 1.11022e-16
0 0.0833333 0.25 0 0.683013 0 0.683013 0 -1.11022e-16
0.0416667 0.0833333 0.25 0.0259362 0.682841 0.023888 0.677169 0.00204823 0.00567129
0.0833333 0.0833333 0.25 0.0513451 0.667551 0.0473672 0.65974 0.00397796 0.00781113
0.125 0.0833333 0.25 0.0754053 0.63907 0.0700359 0.631021 0.00536939 0.0080489
0.166667 0.0833333 0.25 0.0976928 0.598793 0.0915064 0.591506 0.00618649 0.00728702
0.208333 0.0833333 0.25 0.11793 0.547878 0.111411 0.54187 0.00651857 0.0060072
0.25 0.0833333 0.25 0.135886 0.487429 0.12941 0.482963 0.00647618 0.00446625
0.291667 0.0833333 0.25 0.151349 0.418593 0.145194 0.415792 0.00615501 0.00280107
0.333333 0.0833333 0.25 0.164122 0.342593 0.158494 0.341506 0.00562807 0.0010867
0.375 0.0833333 0.25 0.17403 0.260746 0.169082 0.261378 0.00494828 -0.00063207
0.416667 0.0833333 0.25 0.180931 0.174452 0.176777 0.176777 0.00415396 -0.0023243
0.458333 0.0833333 0.25 0.184721 0.0851861 0.181447 0.089151 0.00327408 -0.00396498
0.5 0.0833333 0.25 0.185345 -0.00553174 0.183013 4.18225e-17 0.00233245 -0.00553174
0.541667 0.0833333 0.25 0.182798 -0.0961549 0.181447 -0.089151 0.00135091 -0.00700384
0.583333 0.0833333 0.25 0.177129 -0.185139 0.176777 -0.176777 0.000351985 -0.00836219
0.625 0.0833333 0.25 0.168443 -0.270967 0.169082 -0.261378 -0.000638475 -0.00958925
0.666667 0.0833333 0.25 0.156905 -0.352174 0.158494 -0.341506 -0.00158815 -0.010668
0.708333 0.0833333 0.25 0.14274 -0.42737 0.145194 -0.415792 -0.0024541 -0.0115783
0.75 0.0833333 0.25 0.126232 -0.495252 0.12941 -0.482963 -0.0031776 -0.0122893
0.791667 0.0833333 0.25 0.107732 -0.554613 0.111411 -0.54187 -0.00367876 -0.0127422
0.833333 0.0833333 0.25 0.0876523 -0.604325 0.0915064 -0.591506 -0.00385404 -0.0128188
0.875 0.0833333 0.25 0.0664517 -0.643304 0.0700359 -0.631021 -0.00358422 -0.0122827
0.916667 0.0833333 0.25 0.0445966 -0.670414 0.0473672 -0.65974 -0.00277059 -0.0106746
0.958333 0.0833333 0.25 0.0224486 -0.684285 0.023888 -0.677169 -0.00143934 -0.00711536
1 0.0833333 0.25 2.24126e-17 -0.683013 2.24126e-17 -0.683013 -3.08149e-33 1.11022e-16
0 0.125 0.25 0 0.653281 0 0.653281 0 -1.11022e-16
0.0416667 0.125 0.25 0.038188 0.653826 0.0353201 0.647693 0.00286789 0.00613306
0.0833333 0.125 0.25 0.0755347 0.639553 0.0700359 0.631021 0.00549881 0.00853128
0.125 0.125 0.25 0.110964 0.612271 0.103553 0.603553 0.00741034 0.00871755
0.166667 0.125 0.25 0.143852 0.573442 0.135299 0.565758 0.00855285 0.00768402
0.208333 0.125 0.25 0.173768 0.524299 0.16473 0.518283 0.00903827 0.0060156
0.25 0.125 0.25 0.200353 0.465979 0.191342 0.46194 0.00901138 0.00403928
0.291667 0.125 0.25 0.22328 0.399625 0.21468 0.397693 0.00860022 0.00193291
0.333333 0.125 0.25 0.242248 0.326435 0.234345 0.326641 0.00790358 -0.000206104
0.375 0.125 0.25 0.256994 0.247679 0.25 0.25 0.00699357 -0.00232089
0.416667 0.125 0.25 0.2673 0.164708 0.261378 0.169082 0.00592253 -0.00437361
0.458333 0.125 0.25 0.273013 0.0789355 0.268283 0.0852703 0.00473006 -0.00633484
0.5 0.125 0.25 0.274047 -0.00817909 0.270598 4.0002e-17 0.0034487 -0.00817909
0.541667 0.125 0.25 0.270391 -0.0951537 0.268283 -0.0852703 0.00210833 -0.0098834
0.583333 0.125 0.25 0.262117 -0.180509 0.261378 -0.169082 0.000739845 -0.0114272
0.625 0.125 0.25 0.249379 -0.262792 0.25 -0.25 -0.000621204 -0.0127921
0.666667 0.125 0.25 0.232415 -0.340601 0.234345 -0.326641 -0.00193026 -0.0139605
0.708333 0.125 0.25 0.211552 -0.412603 0.21468 -0.397693 -0.00312815 -0.0149107
0.75 0.125 0.25 0.187208 -0.477546 0.191342 -0.46194 -0.00413419 -0.0156063
0.791667 0.125 0.25 0.15989 -0.534257 0.16473 -0.518283 -0.0048394 -0.0159738
0.833333 0.125 0.25 0.130195 -0.581621 0.135299 -0.565758 -0.00510415 -0.0158631
0.875 0.125 0.25 0.0987826 -0.618531 0.103553 -0.603553 -0.00477082 -0.0149776
0.916667 0.125 0.25 0.0663223 -0.643787 0.0700359 -0.631021 -0.00371363 -0.0127651
0.958333 0.125 0.25 0.0333525 -0.655961 0.0353201 -0.647693 -0.0019676 -0.00826823
1 0.125 0.25 3.31387e-17 -0.653281 3.31387e-17 -0.653281 -6.16298e-33 1.11022e-16
0 0.166667 0.25 0 0.612372 0 0.612372 0 -1.11022e-16
0.0416667 0.166667 0.25 0.049555 0.61302 0.046148 0.607134 0.003407 0.00588677
0.0833333 0.166667 0.25 0.0980094 0.599633 0.0915064 0.591506 0.00650309 0.00812706
0.125 0.166667 0.25 0.144077 0.57387 0.135299 0.565758 0.00877834 0.00811116
0.166667 0.166667 0.25 0.186947 0.537146 0.176777 0.53033 0.0101706 0.00681613
0.208333 0.166667 0.25 0.226029 0.490683 0.21523 0.485828 0.0107989 0.00485545
0.25 0.166667 0.25 0.260825 0.435599 0.25 0.433013 0.010825 0.00258647
0.291667 0.166667 0.25 0.290888 0.372997 0.280493 0.372789 0.0103951 0.00020803
0.333333 0.166667 0.25 0.31581 0.304016 0.306186 0.306186 0.00962356 -0.00217026
0.375 0.166667 0.25 0.335235 0.22986 0.326641 0.234345 0.0085945 -0.00448516
0.416667 0.166667 0.25 0.348875 0.151798 0.341506 0.158494 0.00736907 -0.00669574
0.458333 0.166667 0.25 0.356522 0.0711592 0.350529 0.0799306 0.00599354 -0.0087714
0.5 0.166667 0.25 0.358059 -0.0106865 0.353553 3.7497e-17 0.00450594 -0.0106865
0.541667 0.166667 0.25 0.35347 -0.0923494 0.350529 -0.0799306 0.00294125 -0.0124187
0.583333 0.166667 0.25 0.342842 -0.172443 0.341506 -0.158494 0.00133575 -0.013949
0.625 0.166667 0.25 0.326372 -0.249606 0.326641 -0.234345 -0.000268604 -0.0152609
0.666667 0.166667 0.25 0.304367 -0.322526 0.306186 -0.306186 -0.00181904 -0.0163393
0.708333 0.166667 0.25 0.277247 -0.389953 0.280493 -0.372789 -0.00324545 -0.0171644
0.75 0.166667 0.25 0.245547 -0.450712 0.25 -0.433013 -0.0044526 -0.0176995
0.791667 0.166667 0.25 0.209917 -0.503694 0.21523 -0.485828 -0.00531281 -0.0178665
0.833333 0.166667 0.25 0.171112 -0.547833 0.176777 -0.53033 -0.00566466 -0.0175026
0.875 0.166667 0.25 0.129969 -0.582049 0.135299 -0.565758 -0.00532964 -0.0162903
0.916667 0.166667 0.25 0.0873357 -0.605165 0.0915064 -0.591506 -0.00417064 -0.0136588
0.958333 0.166667 0.25 0.0439173 -0.61581 0.046148 -0.607134 -0.00223071 -0.0086765
1 0.166667 0.25 4.32978e-17 -0.612372 4.32978e-17 -0.612372 -6.16298e-33 1.11022e-16
0 0.208333 0.25 0 0.560986 0 0.560986 0 -1.11022e-16
0.0416667 0.208333 0.25 0.0598634 0.561403 0.0561862 0.556186 0.0036772 0.00521653
0.0833333 0.208333 0.25 0.118422 0.548905 0.111411 0.54187 0.00701092 0.00703509
0.125 0.208333 0.25 0.174224 0.524994 0.16473 0.518283 0.00949399 0.006711
0.166667 0.208333 0.25 0.226285 0.490987 0.21523 0.485828 0.0110551 0.0051591
0.208333 0.208333 0.25 0.273856 0.448035 0.262047 0.44506 0.011809 0.00297531
0.25 0.208333 0.25 0.3163 0.397194 0.304381 0.396677 0.011919 0.000517297
0.291667 0.208333 0.25 0.353043 0.339495 0.341506 0.341506 0.0115364 -0.00201173
0.333333 0.208333 0.25 0.383569 0.275994 0.372789 0.280493 0.0107807 -0.00449856
0.375 0.208333 0.25 0.407433 0.207802 0.397693 0.21468 0.00974029 -0.00687806
0.416667 0.208333 0.25 0.424272 0.136085 0.415792 0.145194 0.00847993 -0.00910894
0.458333 0.208333 0.25 0.433825 0.062062 0.426777 0.0732233 0.00704848 -0.0111613
0.5 0.208333 0.25 0.435945 -0.0130111 0.430459 3.43505e-17 0.00548609 -0.0130111
0.541667 0.208333 0.25 0.430607 -0.0878615 0.426777 -0.0732233 0.00382983 -0.0146382
0.583333 0.208333 0.25 0.41791 -0.16122 0.415792 -0.145194 0.00211838 -0.0160265
0.625 0.208333 0.25 0.398089 -0.231843 0.397693 -0.21468 0.00039668 -0.0171632
0.666667 0.208333 0.25 0.37151 -0.29853 0.372789 -0.280493 -0.00127847 -0.0180372
0.708333 0.208333 0.25 0.338675 -0.360139 0.341506 -0.341506 -0.00283159 -0.018633
0.75 0.208333 0.25 0.30022 -0.415594 0.304381 -0.396677 -0.00416055 -0.0189177
0.791667 0.208333 0.25 0.256917 -0.463876 0.262047 -0.44506 -0.00512954 -0.0188166
0.833333 0.208333 0.25 0.209661 -0.503998 0.21523 -0.485828 -0.00556904 -0.0181702
0.875 0.208333 0.25 0.159435 -0.534952 0.16473 -0.518283 -0.00529512 -0.0166692
0.916667 0.208333 0.25 0.10724 -0.555641 0.111411 -0.54187 -0.00417112 -0.0137701
0.958333 0.208333 0.25 0.0539412 -0.564799 0.0561862 -0.556186 -0.00224504 -0.0086131
1 0.208333 0.25 5.27161e-17 -0.560986 5.27161e-17 -0.560986 -6.16298e-33 1.11022e-16
0 0.25 0.25 0 0.5 0 0.5 0 -1.11022e-16
0.0416667 0.25 0.25 0.0689787 0.500013 0.0652631 0.495722 0.00371563 0.00429024
0.0833333 0.25 0.25 0.136497 0.488496 0.12941 0.482963 0.00708783 0.00553303
0.125 0.25 0.25 0.200979 0.466783 0.191342 0.46194 0.00963769 0.00484298
0.166667 0.25 0.25 0.26129 0.43606 0.25 0.433013 0.0112898 0.00304733
0.208333 0.25 0.25 0.316528 0.397373 0.304381 0.396677 0.0121469 0.000696664
0.25 0.25 0.25 0.365916 0.351682 0.353553 0.353553 0.0123624 -0.00187157
0.291667 0.25 0.25 0.408758 0.299919 0.396677 0.304381 0.0120809 -0.00446211
0.333333 0.25 0.25 0.444431 0.243035 0.433013 0.25 0.0114179 -0.00696473
0.375 0.25 0.25 0.472399 0.182026 0.46194 0.191342 0.0104596 -0.00931574
0.416667 0.25 0.25 0.492232 0.117934 0.482963 0.12941 0.00926877 -0.0114752
0.458333 0.25 0.25 0.503616 0.0518483 0.495722 0.0652631 0.00789328 -0.0134148
0.5 0.25 0.25 0.506372 -0.015113 0.5 3.06162e-17 0.00637237 -0.015113
0.541667 0.25 0.25 0.500465 -0.0818157 0.495722 -0.0652631 0.00474242 -0.0165526
0.583333 0.25 0.25 0.486005 -0.14713 0.482963 -0.12941 0.0030417 -0.0177209
0.625 0.25 0.25 0.463255 -0.209951 0.46194 -0.191342 0.00131505 -0.0186094
0.666667 0.25 0.25 0.432632 -0.269212 0.433013 -0.25 -0.000380672 -0.0192117
0.708333 0.25 0.25 0.394707 -0.323898 0.396677 -0.304381 -0.00196984 -0.0195178
0.75 0.25 0.25 0.350203 -0.373055 0.353553 -0.353553 -0.00335055 -0.0195014
0.791667 0.25 0.25 0.299992 -0.415774 0.304381 -0.396677 -0.00438837 -0.0190971
0.833333 0.25 0.25 0.245083 -0.451173 0.25 -0.433013 -0.0049174 -0.0181603
0.875 0.25 0.25 0.186581 -0.47835 0.191342 -0.46194 -0.0047605 -0.01641
0.916667 0.25 0.25 0.12562 -0.496319 0.12941 -0.482963 -0.00378925 -0.0133561
0.958333 0.25 0.25 0.063211 -0.503958 0.0652631 -0.495722 -0.00205211 -0.00823552
1 0.25 0.25 6.12323e-17 -0.5 6.12323e-17 -0.5 -1.2326e-32 1.11022e-16
0 0.291667 0.25 0 0.430459 0 0.430459 0 -5.55112e-17
0.0416667 0.291667 0.25 0.0767881 0.429988 0.0732233 0.426777 0.00356479 0.00321093
0.0833333 0.291667 0.25 0.152004 0.419589 0.145194 0.415792 0.0068105 0.00379678
0.125 0.291667 0.25 0.223987 0.400414 0.21468 0.397693 0.00930705 0.00272111
0.166667 0.291667 0.25 0.291473 0.373495 0.280493 0.372789 0.0109799 0.000706341
0.208333 0.291667 0.25 0.353422 0.339746 0.341506 0.341506 0.0119157 -0.00176005
0.25 0.291667 0.25 0.408926 0.300006 0.396677 0.304381 0.0122489 -0.00437447
0.291667 0.291667 0.25 0.457168 0.255089 0.44506 0.262047 0.0121086 -0.00695825
0.333333 0.291667 0.25 0.497426 0.205821 0.485828 0.21523 0.0115988 -0.00940885
0.375 0.291667 0.25 0.52908 0.153063 0.518283 0.16473 0.0107972 -0.0116663
0.416667 0.291667 0.25 0.551631 0.0977182 0.54187 0.111411 0.00976088 -0.0136929
0.458333 0.291667 0.25 0.564719 0.0407236 0.556186 0.0561862 0.00853311 -0.0154626
0.5 0.291667 0.25 0.568135 -0.0169563 0.560986 2.6358e-17 0.00714961 -0.0169563
0.541667 0.291667 0.25 0.56183 -0.0743461 0.556186 -0.0561862 0.00564378 -0.0181599
0.583333 0.291667 0.25 0.545922 -0.130475 0.54187 -0.111411 0.00405111 -0.0190642
0.625 0.291667 0.25 0.520697 -0.184395 0.518283 -0.16473 0.00241357 -0.0196649
0.666667 0.291667 0.25 0.486612 -0.23519 0.485828 -0.21523 0.00078471 -0.0199604
0.708333 0.291667 0.25 0.444295 -0.281994 0.44506 -0.262047 -0.000764288 -0.0199465
0.75 0.291667 0.25 0.394539 -0.323986 0.396677 -0.304381 -0.00213785 -0.0196054
0.791667 0.291667 0.25 0.338296 -0.360391 0.341506 -0.341506 -0.00321084 -0.0188847
0.833333 0.291667 0.25 0.276662 -0.390451 0.280493 -0.372789 -0.00383032 -0.0176627
0.875 0.291667 0.25 0.210845 -0.413391 0.21468 -0.397693 -0.00383497 -0.0156989
0.916667 0.291667 0.25 0.142084 -0.428366 0.145194 -0.415792 -0.00310959 -0.012574
0.958333 0.291667 0.25 0.0715249 -0.434414 0.0732233 -0.426777 -0.00169836 -0.00763742
1 0.291667 0.25 6.87009e-17 -0.430459 6.87009e-17 -0.430459 -1.2326e-32 5.55112e-17
0 0.333333 0.25 0 0.353553 0 0.353553 0 -5.55112e-17
0.0416667 0.333333 0.25 0.083195 0.352573 0.0799306 0.350529 0.00326434 0.00204397
0.0833333 0.333333 0.25 0.164745 0.343445 0.158494 0.341506 0.00625159 0.00193869
0.125 0.333333 0.25 0.242941 0.327125 0.234345 0.326641 0.00859635 0.000484175
0.166667 0.333333 0.25 0.316416 0.304471 0.306186 0.306186 0.0102297 -0.00171543
0.208333 0.333333 0.25 0.384008 0.276245 0.372789 0.280493 0.0112191 -0.00424803
0.25 0.333333 0.25 0.444687 0.243147 0.433013 0.25 0.0116745 -0.00685321
0.291667 0.333333 0.25 0.49753 0.205855 0.485828 0.21523 0.0117026 -0.00937481
0.333333 0.333333 0.25 0.54172 0.165056 0.53033 0.176777 0.0113899 -0.0117212
0.375 0.333333 0.25 0.57656 0.121461 0.565758 0.135299 0.0108014 -0.0138376
0.416667 0.333333 0.25 0.601491 0.0758172 0.591506 0.0915064 0.00998455 -0.0156891
0.458333 0.333333 0.25 0.616109 0.0288959 0.607134 0.046148 0.00897556 -0.0172521
0.5 0.333333 0.25 0.620177 -0.0185096 0.612372 2.16489e-17 0.00780452 -0.0185096
0.541667 0.333333 0.25 0.613633 -0.0655983 0.607134 -0.046148 0.00649994 -0.0194503
0.583333 0.333333 0.25 0.596599 -0.111575 0.591506 -0.0915064 0.00509263 -0.0200686
0.625 0.333333 0.25 0.569378 -0.155663 0.565758 -0.135299 0.00361948 -0.0203636
0.666667 0.333333 0.25 0.532458 -0.197115 0.53033 -0.176777 0.00212789 -0.0203383
0.708333 0.333333 0.25 0.486509 -0.235224 0.485828 -0.21523 0.000680882 -0.0199944
0.75 0.333333 0.25 0.432375 -0.269323 0.433013 -0.25 -0.000637246 -0.0193233
0.791667 0.333333 0.25 0.371072 -0.298781 0.372789 -0.280493 -0.00171689 -0.0182878
0.833333 0.333333 0.25 0.303761 -0.32298 0.306186 -0.306186 -0.00242516 -0.0167941
0.875 0.333333 0.25 0.231722 -0.341292 0.234345 -0.326641 -0.00262303 -0.0146508
0.916667 0.333333 0.25 0.156282 -0.353026 0.158494 -0.341506 -0.00221167 -0.0115199
0.958333 0.333333 0.25 0.0787037 -0.357405 0.0799306 -0.350529 -0.00122695 -0.00687594
1 0.333333 0.25 7.4994e-17 -0.353553 7.4994e-17 -0.353553 -1.2326e-32 5.55112e-17
0 0.375 0.25 0 0.270598 0 0.270598 0 -5.55112e-17
0.0416667 0.375 0.25 0.0881188 0.269116 0.0852703 0.268283 0.0028485 0.000832842
0.0833333 0.375 0.25 0.174556 0.26141 0.169082 0.261378 0.00547437 3.23201e-05
0.125 0.375 0.25 0.257589 0.248223 0.25 0.25 0.0075888 -0.00177719
0.166667 0.375 0.25 0.335773 0.230224 0.326641 0.234345 0.00913208 -0.00412084
0.208333 0.375 0.25 0.407844 0.208009 0.397693 0.21468 0.0101511 -0.00667091
0.25 0.375 0.25 0.472667 0.182125 0.46194 0.191342 0.0107271 -0.00921667
0.291667 0.375 0.25 0.529223 0.153101 0.518283 0.16473 0.0109397 -0.0116286
0.333333 0.375 0.25 0.576612 0.121471 0.565758 0.135299 0.0108537 -0.013828
0.375 0.375 0.25 0.614071 0.0877869 0.603553 0.103553 0.0105176 -0.0157665
0.416667 0.375 0.25 0.640988 0.0526237 0.631021 0.0700359 0.00996691 -0.0174123
0.458333 0.375 0.25 0.656921 0.0165764 0.647693 0.0353201 0.00922874 -0.0187437
0.5 0.375 0.25 0.661607 -0.0197461 0.653281 1.65694e-17 0.0083259 -0.0197461
0.541667 0.375 0.25 0.654973 -0.0557307 0.647693 -0.0353201 0.0072806 -0.0204106
0.583333 0.375 0.25 0.637139 -0.0907701 0.631021 -0.0700359 0.00611749 -0.0207342
0.625 0.375 0.25 0.60842 -0.124273 0.603553 -0.103553 0.00486668 -0.0207195
0.666667 0.375 0.25 0.569326 -0.155672 0.565758 -0.135299 0.00356722 -0.0203731
0.708333 0.375 0.25 0.520554 -0.184432 0.518283 -0.16473 0.00227108 -0.0197027
0.75 0.375 0.25 0.462987 -0.21005 0.46194 -0.191342 0.00104749 -0.0187085
0.791667 0.375 0.25 0.397678 -0.23205 0.397693 -0.21468 -1.41489e-05 -0.0173704
0.833333 0.375 0.25 0.325835 -0.24997 0.326641 -0.234345 -0.000806179 -0.0156252
0.875 0.375 0.25 0.248784 -0.263336 0.25 -0.25 -0.00121644 -0.0133358
0.916667 0.375 0.25 0.167917 -0.271631 0.169082 -0.261378 -0.00116457 -0.0102536
0.958333 0.375 0.25 0.0845953 -0.274271 0.0852703 -0.268283 -0.000675 -0.0059876
1 0.375 0.25 8.00039e-17 -0.270598 8.00039e-17 -0.270598 -1.2326e-32 5.55112e-17
0 0.416667 0.25 0 0.183013 0 0.183013 0 -2.77556e-17
0.0416667 0.416667 0.25 0.0914971 0.181055 0.089151 0.181447 0.00234604 -0.000391626
0.0833333 0.416667 0.25 0.181309 0.174905 0.176777 0.176777 0.00453245 -0.00187175
0.125 0.416667 0.25 0.267733 0.16508 0.261378 0.169082 0.00635546 -0.00400197
0.166667 0.416667 0.25 0.349274 0.152048 0.341506 0.158494 0.0077673 -0.00644539
0.208333 0.416667 0.25 0.424585 0.136228 0.415792 0.145194 0.0087935 -0.00896527
0.25 0.416667 0.25 0.492447 0.118004 0.482963 0.12941 0.00948376 -0.0114051
0.291667 0.416667 0.25 0.551758 0.0977461 0.54187 0.111411 0.00988761 -0.0136649
0.333333 0.416667 0.25 0.601552 0.0758256 0.591506 0.0915064 0.0100452 -0.0156808
0.375 0.416667 0.25 0.641008 0.0526251 0.631021 0.0700359 0.0099864 -0.0174108
0.416667 0.416667 0.25 0.669472 0.0285404 0.65974 0.0473672 0.00973269 -0.0188268
0.458333 0.416667 0.25 0.68647 0.00397894 0.677169 0.023888 0.00930067 -0.019909
0.5 0.416667 0.25 0.691718 -0.0206447 0.683013 1.12063e-17 0.00870481 -0.0206447
0.541667 0.416667 0.25 0.685129 -0.0449151 0.677169 -0.023888 0.00796002 -0.0210272
0.583333 0.416667 0.25 0.666823 -0.0684229 0.65974 -0.0473672 0.00708372 -0.0210558
0.625 0.416667 0.25 0.637119 -0.0907716 0.631021 -0.0700359 0.006098 -0.0207356
0.666667 0.416667 0.25 0.596538 -0.111583 0.591506 -0.0915064 0.00503194 -0.020077
0.708333 0.416667 0.25 0.545795 -0.130503 0.54187 -0.111411 0.00392438 -0.0190922
0.75 0.416667 0.25 0.48579 -0.1472 0.482963 -0.12941 0.00282671 -0.0177909
0.791667 0.416667 0.25 0.417597 -0.161364 0.415792 -0.145194 0.00180481 -0.0161702
0.833333 0.416667 0.25 0.342444 -0.172693 0.341506 -0.158494 0.000937511 -0.0141993
0.875 0.416667 0.25 0.261685 -0.180881 0.261378 -0.169082 0.000306916 -0.0117988
0.916667 0.416667 0.25 0.17675 -0.185591 0.176777 -0.176777 -2.65092e-05 -0.00881475
0.958333 0.416667 0.25 0.0890774 -0.186445 0.089151 -0.181447 -7.36287e-05 -0.00499773
1 0.416667 0.25 8.36449e-17 -0.183013 8.36449e-17 -0.183013 -1.2326e-32 2.77556e-17
0 0.458333 0.25 0 0.092296 0 0.092296 0 -1.38778e-17
0.0416667 0.458333 0.25 0.0932878 0.0899006 0.0915064 0.0915064 0.00178143 -0.00160573
0.0833333 0.458333 0.25 0.184919 0.0854147 0.181447 0.089151 0.0034716 -0.0037363
0.125 0.458333 0.25 0.27324 0.0791234 0.268283 0.0852703 0.00495732 -0.00614691
0.166667 0.458333 0.25 0.356733 0.0712859 0.350529 0.0799306 0.00620461 -0.0086447
0.208333 0.458333 0.25 0.433994 0.0621348 0.426777 0.0732233 0.0072172 -0.0110885
0.25 0.458333 0.25 0.503734 0.0518838 0.495722 0.0652631 0.00801186 -0.0133793
